Country,Year,Gini,Gini Change,S80/20,S80S20 Change,GDP,GDP Growth ,Government Expenditure into Education,Government Expenditure into Health,Government Expenditure into Social Protection,Foreign Direct Investment Net Inflow - Million Units,Net Trade in Goods&Services,Unemployment Rate per % of Labour Force,Tertiary Education,Education Attainment 30-34 Year Olds,Tertiary Education Attainment Change
Estonia,2017,31.6,-0.033639144,5.56,-0.104669887,26951648829,5.49915471,5.7,5,12.9,1727022619,1073237241,5.760000229,69.63503265,48.4,0.066079295
Estonia,2018,30.6,-0.03164557,5.42,-0.025179856,30631142227,4.355464765,6.2,5.2,13.1,1212525210,798828633.8,5.369999886,70.36543274,47.2,-0.024793388
Estonia,2019,30.5,-0.003267974,5.07,-0.064575646,31471100656,4.996443785,6,5.3,13.2,2962634486,1263830062,4.449999809,,46.2,-0.021186441
Estonia,2020,,,5.08,0.001972387,,,,,,,,6.460000038,,44.3,
Finland,1995,,,,,1.34E+11,4.21686747,,,,1450710446,10267857857,17.01000023,,,
Finland,1996,22,,,,1.32E+11,3.66717983,,,,752969481.7,9626845551,15.56999969,,,
Finland,1997,22,0,,,1.27E+11,6.333795654,,,,2454075989,9948921881,14.97000027,,,
Finland,1998,22,0,,,1.34E+11,5.457180501,,,,12514915951,11421491117,13.21000004,,,
Finland,1999,24,0.090909091,,,1.35E+11,4.379575723,,,,7797795099,11074053263,11.68999958,,,
Finland,2000,24,0,,,1.26E+11,5.773362458,,,,13502068645,12972883672,11.13000011,,,
Finland,2001,27,0.125,,,1.29E+11,2.610019124,,,,3224710300,13763770099,10.28999996,,,
Finland,2002,26,-0.037037037,,,1.40E+11,1.707148962,,,,8094575465,13426695710,10.42000008,,,
Finland,2003,,,,,1.71E+11,2.003784203,,,,5965369887,12281727582,10.47000027,,,
Finland,2004,25.5,,,,1.97E+11,3.99209129,,,,6777097342,13386670378,10.35999966,,,
Finland,2005,26,0.019607843,3.64,,2.05E+11,2.779850556,6.1,6.7,20.1,10867806671,9696388683,8.380000114,91.67951965,43.7,
Finland,2006,25.9,-0.003846154,3.64,0,2.17E+11,4.027409658,6,6.7,19.6,4638725790,9021339940,7.71999979,93.15744781,46.2,0.057208238
Finland,2007,26.2,0.011583012,3.71,0.019230769,2.56E+11,5.299336507,5.8,6.5,19,21979356205,12316920155,6.849999905,93.75906372,47.3,0.023809524
Finland,2008,26.3,0.003816794,3.76,0.013477089,2.85E+11,0.783995061,5.8,6.7,19.3,19406664159,10389802073,6.369999886,94.69184113,45.7,-0.033826638
Finland,2009,25.9,-0.015209125,3.71,-0.013297872,2.52E+11,-8.074447432,6.5,7.4,22.5,-8825823234,5208263837,8.25,91.29065704,45.9,0.004376368
Finland,2010,25.4,-0.019305019,3.61,-0.026954178,2.49E+11,3.185958654,6.5,7.3,22.6,12221008932,3092458460,8.390000343,93.44780731,45.7,-0.004357298
Finland,2011,25.8,0.015748031,3.69,0.022160665,2.75E+11,2.547664838,6.4,7.4,22.5,-6008001205,-2329351484,7.78000021,94.9199295,46,0.006564551
Finland,2012,25.9,0.003875969,3.69,0,2.58E+11,-1.397545728,6.4,7.7,23.6,4931090895,-3770623765,7.690000057,92.87734985,45.8,-0.004347826
Finland,2013,25.4,-0.019305019,3.59,-0.027100271,2.71E+11,-0.901696316,6.4,7.8,24.6,-4940676481,-2391540236,8.18999958,90.9941864,45.1,-0.015283843
Finland,2014,25.6,0.007874016,3.62,0.008356546,2.74E+11,-0.364908157,6.3,7.8,25.2,17249501282,-2567101210,8.659999847,88.88166046,45.3,0.00443459
Finland,2015,25.2,-0.015625,3.56,-0.016574586,2.34E+11,0.543659212,6.2,7.3,25.3,16849216580,-1080608392,9.380000114,87.67987061,45.5,0.004415011
Finland,2016,25.4,0.007936508,3.58,0.005617978,2.41E+11,2.811457767,6,7.2,25.5,5124075141,-3058255109,8.819999695,86.97852325,46.1,0.013186813
Finland,2017,25.3,-0.003937008,3.54,-0.011173184,2.55E+11,3.270172274,5.6,7,24.5,17149122038,124665896.3,8.640000343,88.1978302,44.6,-0.032537961
Finland,2018,25.9,0.023715415,3.65,0.031073446,2.76E+11,1.517588611,5.5,7.1,24.2,-10571698825,-3442145740,7.360000134,90.2617569,44.2,-0.00896861
Finland,2019,26.2,0.011583012,3.69,0.010958904,2.69E+11,1.145535703,5.6,7.1,24,15768223069,828915792.7,6.699999809,,47.3,0.070135747
Finland,2020,26.5,0.011450382,3.72,0.008130081,,,,,,,,7.829999924,,49.6,
France,1995,29,0.094339623,,,1.60E+12,2.106695253,,,,23736300874,28971201036,11.84000015,,,
France,1996,29,0,,,1.61E+12,1.412993673,,,,21971888803,31189392322,12.36999989,,,
France,1997,29,0,,,1.45E+12,2.336296529,,,,23047924755,43524973976,12.56999969,,,
France,1998,28,-0.034482759,,,1.50E+12,3.588659425,,,,29518429032,42170696537,12.07999992,,,
France,1999,29,0.035714286,,,1.49E+12,3.421373799,,,,45971216472,37920062793,11.97999954,,,
France,2000,28,-0.034482759,,,1.36E+12,3.923669227,,,,41389082665,12920448307,10.22000027,,,
France,2001,27,-0.035714286,,,1.38E+12,1.983721419,,,,50142053919,17867386312,8.609999657,,,
France,2002,27,0,,,1.49E+12,1.135531482,,,,51550483854,27607351107,8.699999809,,,
France,2003,,,,,1.84E+12,0.823160757,,,,42350800678,24042402514,8.31000042,,,
France,2004,28.2,,,,2.12E+12,2.829752929,5.5,7.7,21.3,35608535813,17355875955,8.909999847,,,
France,2005,27.7,-0.017730496,4.02,,2.20E+12,1.66321998,5.5,7.6,21.6,85137061931,-283241313,8.489999771,53.88233185,37.7,
France,2006,27.3,-0.014440433,3.98,-0.009950249,2.32E+12,2.449323601,5.3,7.5,21.7,78957053786,-8152873483,8.449999809,53.87541962,39.7,0.053050398
France,2007,26.6,-0.025641026,3.88,-0.025125628,2.66E+12,2.424736243,5.4,7.4,21.8,83777598395,-18508898565,7.659999847,52.94754028,41.4,0.042821159
France,2008,29.8,0.120300752,4.4,0.134020619,2.92E+12,0.25494596,5.7,8,23.7,67997446905,-41912581724,7.059999943,52.47552109,41,-0.009661836
France,2009,29.9,0.003355705,4.42,0.004545455,2.69E+12,-2.873313828,5.6,8,23.7,18422928062,-32833160280,8.739999771,52.77310181,43,0.048780488
France,2010,29.8,-0.003344482,4.43,0.002262443,2.64E+12,1.949437623,5.5,7.9,23.7,38889439213,-43515092096,8.869999886,54.8817215,43.2,0.004651163
France,2011,30.8,0.033557047,4.61,0.040632054,2.86E+12,2.192700633,5.5,8,24.2,44205811127,-56663277934,8.81000042,55.62572861,43.1,-0.002314815
France,2012,30.5,-0.00974026,4.54,-0.015184382,2.68E+12,0.313134751,5.5,8.1,24.5,32944663318,-37820646682,9.399999619,57.90901184,43.3,0.004640371
France,2013,30.1,-0.013114754,4.48,-0.013215859,2.81E+12,0.576326675,5.5,8.2,24.5,31589283791,-30595007881,9.920000076,59.8487587,44,0.016166282
France,2014,29.2,-0.029900332,4.27,-0.046875,2.85E+12,0.956183052,5.4,8.1,24.3,5804878133,-36227530657,10.28999996,61.51047897,43.7,-0.006818182
France,2015,29.2,0,4.29,0.004683841,2.44E+12,1.112912341,5.4,8.1,24.4,42825414106,-9832355282,10.35000038,62.78593063,45.1,0.032036613
France,2016,29.3,0.003424658,4.32,0.006993007,2.47E+12,1.095464404,5.4,8.1,24.2,32803666729,-13238670837,10.03999996,64.72767639,43.7,-0.031042129
France,2017,28.8,-0.017064846,4.31,-0.002314815,2.60E+12,2.291419994,5.3,8,23.9,35868111746,-23499181687,9.409999847,65.80223083,44.4,0.016018307
France,2018,28.5,-0.010416667,4.23,-0.018561485,2.79E+12,1.792863927,5.3,8,23.9,71599682377,-28339331456,9.020000458,67.62465668,46.2,0.040540541
France,2019,29.2,0.024561404,4.27,0.009456265,2.72E+12,1.50859403,,,,51038713851,-28450585133,8.43999958,,47.5,0.028138528
France,2020,,,,,,,,,,,,8.619999886,,48.8,
Germany,1995,29,,,,2.59E+12,1.544146496,,,,12041505213,10536526921,8.159999847,,,
Germany,1996,27,-0.068965517,,,2.50E+12,0.805822891,,,,15591797829,17771988928,8.829999924,,,
Germany,1997,25,-0.074074074,,,2.21E+12,1.792160821,,,,18638443894,23724027127,9.859999657,,,
Germany,1998,25,0,,,2.24E+12,2.013932785,,,,29526509277,27613383077,9.789999962,,,
Germany,1999,25,0,,,2.19E+12,1.887261154,,,,86035665071,12122420802,8.859999657,,,
Germany,2000,25,0,,,1.94E+12,2.912502964,,,,2.48E+11,3860821677,7.920000076,,,
Germany,2001,25,0,,,1.94E+12,1.681468481,,,,56948542387,31688742578,7.769999981,,,
Germany,2002,,,,,2.07E+12,-0.197973835,,,,51268214891,88407039414,8.479999542,,,
Germany,2003,,,,,2.50E+12,-0.700116686,,,,65401516009,94700843752,9.779999733,,,
Germany,2004,,,,,2.81E+12,1.175088132,,,,-20408419557,1.46E+11,10.72999954,,,
Germany,2005,26.1,,3.79,,2.85E+12,0.731707164,4.1,6.5,20.8,59835195025,1.49E+11,11.17000008,,26.1,
Germany,2006,26.8,0.026819923,4.06,0.071240106,2.99E+12,3.816441913,4,6.4,19.9,87444159239,1.62E+11,10.25,,25.8,-0.011494253
Germany,2007,30.4,0.134328358,4.93,0.214285714,3.42E+12,2.976455131,3.9,6.4,18.9,50847183837,2.32E+11,8.659999847,,26.5,0.027131783
Germany,2008,30.2,-0.006578947,4.76,-0.034482759,3.73E+12,0.959879134,3.9,6.5,18.8,30954735498,2.30E+11,7.53000021,,27.7,0.045283019
Germany,2009,29.1,-0.036423841,4.48,-0.058823529,3.40E+12,-5.693836336,4.3,7.1,20.7,56701916795,1.73E+11,7.739999771,,29.4,0.061371841
Germany,2010,29.3,0.006872852,4.49,0.002232143,3.40E+12,4.179882499,4.4,7,20.1,86037502102,1.80E+11,6.96999979,,29.7,0.010204082
Germany,2011,29,-0.010238908,4.46,-0.006681514,3.74E+12,3.925192705,4.3,6.8,18.9,97535403953,1.85E+11,5.820000172,,30.6,0.03030303
Germany,2012,28.3,-0.024137931,4.3,-0.035874439,3.53E+12,0.418497594,4.3,6.9,18.9,65443087632,2.17E+11,5.380000114,,31.8,0.039215686
Germany,2013,29.7,0.049469965,4.6,0.069767442,3.73E+12,0.437591303,4.4,7.1,19,67199694459,2.19E+11,5.230000019,61.38684082,32.9,0.034591195
Germany,2014,30.7,0.033670034,5.12,0.113043478,3.88E+12,2.209543431,4.3,7.2,18.8,19488312315,2.58E+11,4.980000019,65.50390625,31.4,-0.045592705
Germany,2015,30.1,-0.019543974,4.8,-0.0625,3.36E+12,1.491931528,4.2,7.2,19.1,62422464519,2.55E+11,4.619999886,67.74687195,32.3,0.02866242
Germany,2016,29.5,-0.019933555,4.62,-0.0375,3.47E+12,2.229999868,4.2,7.2,19.5,64707795193,2.56E+11,4.119999886,69.58058929,33.2,0.027863777
Germany,2017,29.1,-0.013559322,4.49,-0.028138528,3.68E+12,2.601976005,4.2,7.2,19.4,1.18E+11,2.58E+11,3.75,70.2466507,34,0.024096386
Germany,2018,31.1,0.068728522,5.07,0.129175947,3.96E+12,1.267995232,4.2,7.2,19.3,1.68E+11,2.45E+11,3.380000114,70.34264374,34.9,0.026470588
Germany,2019,29.7,-0.045016077,4.89,-0.035502959,3.86E+12,0.555450888,4.3,7.4,19.7,72211216446,2.24E+11,3.140000105,,35.5,0.017191977
Germany,2020,,,,,,,,,,,,4.309999943,,,
Greece,1995,35,,,,1.37E+11,2.099719885,,,,1053000000,-9188000000,9.06000042,,,
Greece,1996,34,-0.028571429,,,1.46E+11,2.862129375,,,,1058000000,-10395000000,9.659999847,,,
Greece,1997,35,0.029411765,,,1.43E+11,4.484198943,,,,984000000,-10738000000,9.579999924,,,
Greece,1998,35,0,,,1.44E+11,3.894904837,,,,71200000,,10.84000015,,,
Greece,1999,34,-0.028571429,,,1.43E+11,3.07259633,,,,82701091.42,-10694251752,11.85000038,,,
Greece,2000,33,-0.029411765,,,1.30E+11,3.919770707,,,,-8195469.288,-12284230678,11.25,,,
Greece,2001,33,0,,,1.36E+11,4.13161242,,,,2001266.562,-11223539208,10.46000004,,,
Greece,2002,,,,,1.54E+11,3.922871862,,,,34180546.54,-11147091803,9.979999542,,,
Greece,2003,34.7,,,,2.02E+11,5.794530976,,,,1408086699,-12580761258,9.409999847,,,
Greece,2004,33,-0.048991354,,,2.41E+11,5.060992759,,,,2147927927,-12569191036,10.31000042,,,
Greece,2005,33.2,0.006060606,5.79,,2.48E+11,0.599142126,4.2,6.2,14.9,688484256.6,-15079881453,9.989999771,,25.5,
Greece,2006,34.3,0.03313253,6.05,0.044905009,2.73E+11,5.652433619,3.6,5.9,15.1,5411403362,-24897011118,9.010000229,,26.9,0.054901961
Greece,2007,34.3,0,6.01,-0.00661157,3.18E+11,3.273746816,3.6,6,15.7,1957124444,-34234036426,8.399999619,,26.3,-0.022304833
Greece,2008,33.4,-0.026239067,5.89,-0.019966722,3.54E+11,-0.335172452,3.8,6.5,17,5733447473,-39459031378,7.760000229,,25.7,-0.022813688
Greece,2009,33.1,-0.008982036,5.76,-0.022071307,3.30E+11,-4.300733908,4.1,6.8,18.6,2766296835,-25077520776,9.619999886,,26.6,0.035019455
Greece,2010,32.9,-0.006042296,5.61,-0.026041667,2.99E+11,-5.479036894,4.1,6.9,19,532926980.5,-20250975320,12.71000004,,28.6,0.07518797
Greece,2011,33.5,0.018237082,5.96,0.062388592,2.88E+11,-9.132494172,4.5,6.6,20.6,1092191388,-17349218681,17.87000084,,29.1,0.017482517
Greece,2012,34.3,0.023880597,6.63,0.112416107,2.46E+11,-7.300494062,4.6,5.9,21.3,1662090330,-5996099811,24.44000053,,31.2,0.072164948
Greece,2013,34.4,0.002915452,6.6,-0.004524887,2.40E+11,-3.241424731,4.5,5.3,19.7,2945271845,-6744497466,27.46999931,,34.9,0.118589744
Greece,2014,34.5,0.002906977,6.46,-0.021212121,2.37E+11,0.739776854,4.3,4.7,20.3,2697339246,-5246311026,26.48999977,,37.2,0.065902579
Greece,2015,34.2,-0.008695652,6.51,0.007739938,1.97E+11,-0.437833826,4.2,4.8,20.4,1268938506,-1220057197,24.89999962,,40.4,0.086021505
Greece,2016,34.3,0.002923977,6.55,0.006144393,1.95E+11,-0.190952352,4,5,20.7,2698544612,-1713491792,23.54000092,,42.7,0.056930693
Greece,2017,33.4,-0.026239067,6.11,-0.067175573,2.04E+11,1.505099396,3.9,5.4,20,3439131880,-1656289643,21.48999977,,43.7,0.023419204
Greece,2018,32.3,-0.032934132,5.51,-0.098199673,2.18E+11,1.934370659,4.1,5.4,19.8,4025447789,-3935248275,19.29000092,,44.3,0.013729977
Greece,2019,31,-0.040247678,5.11,-0.072595281,2.10E+11,1.870870004,4,5.3,19.8,4999635990,-2008001793,17.30999947,,43.1,-0.027088036
Greece,2020,,,,,,,,,,,,16.85000038,,43.9,
Hungary,1995,,,,,46425677734,1.489525475,,,,4804151332,-53166840.74,10.17000008,,,
Hungary,1996,,,,,46658755152,0.0824118,,,,3288936449,337291500.4,10.02000046,,,
Hungary,1997,,,,,47296952929,3.143129062,,,,4164123320,627305660.6,8.989999771,,,
Hungary,1998,,,,,48706787306,3.899998395,,,,3261654750,-761066372.9,8.930000305,,,
Hungary,1999,,,,,49073380174,3.071029889,,,,3384965975,-1453683693,6.929999828,,,
Hungary,2000,26,,,,47218405892,4.479191193,,,,2747712560,-1757835489,6.559999943,,,
Hungary,2001,25,-0.038461538,,,53749989092,4.074092624,,,,4058819561,-611266659.2,5.670000076,,,
Hungary,2002,24,-0.04,,,67608919144,4.741283466,,,,3643428380,-1036386465,5.610000134,,,
Hungary,2003,,,,,85302003908,4.084523985,,,,4157510420,-3299924957,5.789999962,,,
Hungary,2004,,,,,1.04E+11,4.822853473,,,,4538099567,-3324647506,5.829999924,,,
Hungary,2005,27.6,,4.04,,1.13E+11,4.243622884,6,5.7,16.6,27489690204,-1161064742,7.190000057,64.99211884,17.9,
